#REFERENCE 0 35.2821934 -66.3871985
1.1 35.2826350 -66.3876339 0.015848 0.012323 82.45113 3.1200 2.77 
1.1 35.2840250 -66.3891223 0.050000 0.050000 115.00181 3.1200 -0.00 
1.2 35.2938966 -66.3796924 0.378335 0.043242 20.36823 3.1200 -2.04 
1.2 35.2822304 -66.3876704 0.015433 0.012500 79.29251 3.1200 2.78 
1.2 35.2824115 -66.3892595 0.050000 0.050000 123.67213 3.1200 0.00 
1.3 35.2826641 -66.3872324 0.005054 0.001741 29.30135 3.1200 6.13 
1.3 35.2902582 -66.3885521 0.050000 0.049999 31.18291 3.1200 0.00 
