#REFERENCE 3 35.2821934 -66.3871985
1.1 6.1243266 9.0361236 0.154324 0.038184 159.16501 3.1200 -0.93 
1.2 -1.4323985 10.5768219 0.159126 0.037874 177.52248 3.1200 -0.96 
1.3 11.1669523 -0.6561505 0.047511 0.020519 22.25255 3.1200 1.02 
