1 -760920.793338 0.872837 34.272764 11.438714 372.515162 8.157990 595.676305 0.113158 67.108580 19.256800 184.426344 12.528449 87.793623 0.000000
1 -328965.937543 0.847183 50.970220 11.590621 393.155303 14.509459 495.349448 0.052171 54.763345 20.952700 202.736968 11.962051 98.283442 0.000000
1 -808842.254002 0.878381 65.341897 13.545903 384.019694 6.211577 454.107132 0.537708 51.966482 12.068864 175.940154 13.815677 90.334218 0.000000
1 -116740.948117 0.651922 67.947555 11.682202 326.159238 15.136042 604.554376 0.187034 54.714022 3.774020 482.848328 13.355207 110.594744 0.000000
1 -468254.819140 0.890578 69.743929 5.647784 789.778347 7.578927 394.573226 0.391236 77.867062 1.846198 266.848420 6.940864 106.875874 0.000000
1 -1201303.267598 0.884825 75.635947 6.774792 617.829580 2.174500 148.731465 0.256865 62.633966 17.329013 386.157981 2.992986 115.335883 0.000000
1 -704391.203885 0.724213 66.736068 9.872933 587.644600 7.963942 933.132807 0.254743 68.312336 20.105780 259.092995 7.791846 93.508462 0.000000
1 -61192.212428 0.865475 46.670995 19.862445 784.922809 14.179040 242.723894 0.192440 55.388378 2.080871 402.379458 10.118553 85.967564 0.000000
1 -9772.817095 0.619099 43.116543 11.657062 890.106237 21.426784 376.128607 0.229411 62.022175 10.882883 458.685790 13.321682 85.372747 0.000000
1 -672061.218557 0.649895 31.353582 13.831673 606.824212 11.119149 342.041782 0.081513 67.534436 2.932203 200.901417 5.763237 95.923269 0.000000
1 -21669.431807 0.851891 52.660922 8.666848 914.218622 19.360414 192.322214 0.163993 65.492128 5.555663 337.935253 8.785924 84.638801 -0.224617
1 -9487.980787 0.806262 79.392691 3.859412 989.176485 2.151378 334.056771 0.408543 73.457234 13.950428 427.229921 11.148233 100.913798 -0.224617
1 -1375841.570807 0.844064 51.308961 13.944215 514.318501 13.609235 797.457095 0.271693 72.537056 16.371643 148.365830 5.577273 99.895585 -0.224617
1 -25263.848630 0.651188 65.624493 9.482324 938.035290 15.025420 497.360725 0.156780 54.761127 3.218331 127.579739 12.128399 112.411807 -0.224617
1 -468254.819140 0.890578 69.743929 5.647784 789.778347 7.578927 394.573226 0.391236 77.867062 1.846198 266.848420 6.940864 106.875874 -0.224617
1 -158883.363907 0.889537 30.078246 14.316918 583.089304 15.088588 917.062543 0.389395 57.459712 9.475872 119.293689 11.272469 112.780435 -0.224617
1 -8655.078641 0.720061 71.186742 21.524690 927.649320 9.060015 724.509594 0.217422 68.626830 2.249975 335.155132 1.077984 87.296872 -0.224617
1 -353741.309067 0.630564 64.779377 11.901829 335.100174 6.498951 609.602064 0.328027 67.233220 9.029980 167.334410 12.047797 95.472410 -0.224617
1 -569941.974048 0.877268 52.764179 21.009900 814.567304 1.926702 153.960563 0.482314 76.579670 15.910399 331.462569 6.774513 114.343105 -0.224617
