#REFERENCE 3 35.2821934 -66.3871985
53	-9.541110	-30.000000	-2.173685	-12.616536	
54	-9.843750	-29.754692	-2.129632	-12.482054	
54	-9.830559	-29.765625	-2.131630	-12.488037	
55	-10.312500	-29.335903	-2.048882	-12.247897	
55	-10.100136	-29.531250	-2.087328	-12.357584	
56	-10.781250	-28.867458	-1.951212	-11.981610	
56	-10.818024	-28.828125	-1.942641	-11.958987	
57	-11.015625	-28.613225	-1.895232	-11.835793	
57	-10.818024	-28.828125	-1.942641	-11.958987	
58	-11.015625	-28.613225	-1.895232	-11.835793	
58	-11.032911	-28.593750	-1.890841	-11.824542	
59	-10.781250	-28.867458	-1.951212	-11.981610	
59	-10.591889	-29.062500	-1.992715	-12.092774	
60	-11.032911	-28.593750	-1.890841	-11.824542	
60	-11.237545	-28.359375	-1.837372	-11.689550	
61	-11.250000	-28.344872	-1.834026	-11.681220	
61	-11.237545	-28.359375	-1.837372	-11.689550	
62	-13.125000	-25.579930	-1.095392	-10.083917	
62	-13.143017	-25.546875	-1.085514	-10.065015	
63	-13.143017	-25.546875	-1.085514	-10.065015	
63	-13.268496	-25.312500	-1.014843	-9.931248	
64	-13.359375	-25.137833	-0.961441	-9.831819	
64	-13.390009	-25.078125	-0.943059	-9.797913	
65	-13.359375	-25.137833	-0.961441	-9.831819	
65	-13.268496	-25.312500	-1.014843	-9.931248	
66	-13.390009	-25.078125	-0.943059	-9.797913	
66	-13.507875	-24.843750	-0.870218	-9.665106	
67	-13.593750	-24.668037	-0.814883	-9.565821	
67	-13.507875	-24.843750	-0.870218	-9.665106	
68	-13.593750	-24.668037	-0.814883	-9.565821	
68	-13.622075	-24.609375	-0.796301	-9.532782	
69	-13.622075	-24.609375	-0.796301	-9.532782	
69	-13.732984	-24.375000	-0.721384	-9.401072	
70	-12.741271	-26.250000	-1.290709	-10.468739	
70	-12.879654	-26.015625	-1.223479	-10.333812	
71	-12.890625	-25.996722	-1.218008	-10.322949	
71	-12.879654	-26.015625	-1.223479	-10.333812	
72	-12.890625	-25.996722	-1.218008	-10.322949	
72	-13.013500	-25.781250	-1.155074	-10.199227	
73	-13.125000	-25.579930	-1.095392	-10.083917	
73	-13.013500	-25.781250	-1.155074	-10.199227	
74	-14.062500	-23.633144	-0.477557	-8.987973	
74	-14.144623	-23.437500	-0.411708	-8.880228	
75	-13.828125	-24.167674	-0.654211	-9.284950	
75	-13.840411	-24.140625	-0.645405	-9.269862	
76	-13.828125	-24.167674	-0.654211	-9.284950	
76	-13.732984	-24.375000	-0.721384	-9.401072	
77	-13.840411	-24.140625	-0.645405	-9.269862	
77	-13.944934	-23.906250	-0.568501	-9.139381	
78	-13.944934	-23.906250	-0.568501	-9.139381	
78	-14.046112	-23.671875	-0.490544	-9.009408	
79	-14.062500	-23.633144	-0.477557	-8.987973	
79	-14.046112	-23.671875	-0.490544	-9.009408	
80	-14.144623	-23.437500	-0.411708	-8.880228	
80	-14.240086	-23.203125	-0.331877	-8.751648	
81	-14.296875	-23.059845	-0.282559	-8.673299	
81	-14.240086	-23.203125	-0.331877	-8.751648	
82	-14.296875	-23.059845	-0.282559	-8.673299	
82	-14.332756	-22.968750	-0.251114	-8.623766	
83	-14.332756	-22.968750	-0.251114	-8.623766	
83	-14.422899	-22.734375	-0.169489	-8.496689	
84	-14.422899	-22.734375	-0.169489	-8.496689	
84	-14.510079	-22.500000	-0.086864	-8.370203	
85	-14.531250	-22.441752	-0.066162	-8.338841	
85	-14.595012	-22.265625	-0.003451	-8.244627	
86	-14.595012	-22.265625	-0.003451	-8.244627	
86	-14.677326	-22.031250	0.080872	-8.119778	
87	-14.531250	-22.441752	-0.066162	-8.338841	
87	-14.510079	-22.500000	-0.086864	-8.370203	
88	-14.677326	-22.031250	0.080872	-8.119778	
88	-14.756838	-21.796875	0.166172	-7.995558	
89	-14.765625	-21.770367	0.175891	-7.981534	
89	-14.756838	-21.796875	0.166172	-7.995558	
