1.1 35.2840250 -66.3891223 0.050 0.050 22.5 3.12 0.
1.2 35.2824115 -66.3892595 0.050 0.050 22.5 3.12 0.
1.3 35.2902582 -66.3885521 0.050 0.050 22.5 3.12 0.
